Date,code,Open,Close,High,Low,寄り引け変動率,前日比,乖離率(25日),S&P500前日比,year,S&P_up
2023-09-05,3407,899.9800024940567,900.260009765625,900.5400170371933,892.6061548464128,0.031112610368262142,0.25986925037329023,3.439617466761629,-0.4194177587506065,2023,0
2023-09-05,8630,2009.8648477501142,2000.2347412109375,2023.8438144790048,1985.945206617709,-0.47914199554048975,-0.7552532854611105,4.053537441281647,-0.4194177587506065,2023,0
2023-09-05,7309,21170.887305850076,21234.083984375,21234.083984375,21010.464968056032,0.29850746268656064,0.5293397216079576,1.586112852004578,-0.4194177587506065,2023,0
2023-09-05,8309,2645.999815723281,2612.57666015625,2647.3924472052404,2579.153504589219,-1.2631578947368374,0.28510805907508985,5.204124086715338,-0.4194177587506065,2023,0
2023-09-05,9101,3714.8476231949044,3703.0400390625,3733.013137244757,3650.360048317927,-0.317848410757947,0.07363181401078833,6.622799076172112,-0.4194177587506065,2023,0
2023-09-05,2802,2970.131303252525,2976.947998046875,2996.424268887875,2941.4038037620494,0.22950819672131095,0.5426721246660104,4.932546593061975,-0.4194177587506065,2023,0
2023-09-05,2503,1929.6704857306152,1927.3399658203125,1933.86542156916,1917.5517821970411,-0.12077294685990234,-0.04835276781612885,1.577079904228413,-0.4194177587506065,2023,0
2023-09-05,9434,154.03649400919676,153.6243896484375,154.86071670461786,153.3496487499638,-0.26753683496240416,0.08950260589477566,3.400031376813961,-0.4194177587506065,2023,0
2023-09-05,8766,3128.1044211029716,3111.155029296875,3135.6374841279035,3084.789308709613,-0.5418422636965636,-0.12092123041506087,4.8848936019687415,-0.4194177587506065,2023,0
2023-09-05,4519,4311.398206950033,4343.4423828125,4343.4423828125,4291.977494306114,0.7432432432432451,0.7205722185152696,4.142418268349668,-0.4194177587506065,2023,0
2023-09-06,6586,3792.3583276971067,3830.0595703125,3835.8597614840987,3781.7246438825086,0.9941371399439258,1.1746649620983263,-3.5004840008095934,-0.6971599351452862,2023,0
2023-09-06,8001,5388.202088932473,5447.955078125,5484.945023815612,5385.3567084947335,1.1089596901953869,1.2515452155805962,3.1705570606375106,-0.6971599351452862,2023,0
2023-09-06,8306,1147.7015172446645,1153.798828125,1162.710282488567,1145.8254215891768,0.5312627707396929,1.0267037899122755,7.873923068003806,-0.6971599351452862,2023,0
2023-09-06,5108,5307.670159364221,5323.47509765625,5347.647356220529,5293.724625577137,0.29777544228411806,0.2977707031272647,1.5392240745147472,-0.6971599351452862,2023,0
2023-09-06,4528,2582.290106670673,2594.8232421875,2610.1415189302884,2579.5049654447116,0.48534963149379584,0.9207392463074004,1.1691439028487418,-0.6971599351452862,2023,0
2023-09-06,2914,2994.8616457131006,2985.563720703125,2997.651023216093,2985.563720703125,-0.310462589258,-0.031129735543578008,2.4529999179697057,-0.6971599351452862,2023,0
2023-09-06,9101,3719.388947227999,3630.3779296875,3739.371012390152,3452.355894606502,-2.3931623931623864,-1.9622285637882486,3.9878005854025207,-0.6971599351452862,2023,0
2023-09-06,7203,2466.648585402619,2508.27978515625,2520.5799123561865,2465.229339956473,1.687763713080176,2.394755718093333,8.402309496244621,-0.6971599351452862,2023,0
2023-09-06,2802,2978.8959145267672,2970.131591796875,2994.4769327132426,2965.2625236136014,-0.2942137953579538,-0.22897297011812423,4.333434964231327,-0.6971599351452862,2023,0
2023-09-06,4661,5262.588586243381,5251.662109375,5292.388068611689,5215.902730533029,-0.20762551906380985,0.36066897880999704,1.7913113874802693,-0.6971599351452862,2023,0
2023-09-06,6902,2436.3587784086612,2455.364990234375,2474.3712020600888,2433.9830019304472,0.7801072647489099,1.323540271754342,5.673551116207448,-0.6971599351452862,2023,0
2023-09-06,7832,3367.2749847583505,3342.57373046875,3378.143536645775,3339.609579953998,-0.7335680751173673,-0.733572842760255,1.2304427432566816,-0.6971599351452862,2023,0
2023-09-06,7751,3364.1095851276414,3384.611083984375,3389.270515542724,3355.722608322614,0.609418282548479,0.8888800590107548,1.0786874541377498,-0.6971599351452862,2023,0
2023-09-06,7011,844.6007292800224,866.3768310546875,874.4456338187907,843.9202149742322,2.5782717229273633,3.6881879751160973,14.241767037101722,-0.6971599351452862,2023,0
2023-09-06,6178,1082.0126213494866,1089.941162109375,1090.8739316105384,1080.1470823471598,0.7327586206896471,1.037613797191228,7.872834456108478,-0.6971599351452862,2023,0
2023-09-06,8630,1999.9243419754105,2028.814208984375,2035.6482952317624,1993.090255728023,1.444547996272138,1.4288056888830836,5.354345301321399,-0.6971599351452862,2023,0
2023-09-06,7741,16553.624471493535,16381.2421875,16622.57738509095,16317.214482016687,-1.0413567390657474,-1.0413598985116512,2.9683056622289974,-0.6971599351452862,2023,0
2023-09-06,5020,534.288104426877,538.2249755859375,545.0676012705771,534.288104426877,0.7368442468475928,1.3950288106650666,7.796172670000938,-0.6971599351452862,2023,0
2023-09-06,8035,21021.45882496326,21276.41015625,21305.27257111265,20877.146750650012,1.212814645308918,1.9359319434104405,5.272428394638006,-0.6971599351452862,2023,0
2023-09-06,8604,543.7280574860877,553.3124389648438,559.3947981255174,543.6359226875489,1.7627160023834747,2.2131348272851348,8.631151041264333,-0.6971599351452862,2023,0
2023-09-06,6501,1962.2582381810896,1974.91796875,1980.7609213202663,1957.3891110392012,0.6451612903225875,0.9457505740485983,7.618177166050853,-0.6971599351452862,2023,0
2023-09-06,1925,3894.47519657581,3844.738525390625,3898.228907608654,3837.2311033249366,-1.2771084337349403,-0.6547066610345098,3.7993048030894725,-0.6971599351452862,2023,0
2023-09-06,4901,2854.1857869161154,2858.720947265625,2874.91750789443,2852.242180660129,0.1588950645854685,0.28409193098752894,5.666355625593653,-0.6971599351452862,2023,0
2023-09-06,6861,59881.74040421195,60099.4921875,60386.528629106964,59703.57985424901,0.36363636363637053,0.3636464687818197,0.3052812230337962,-0.6971599351452862,2023,0
2023-09-06,8308,778.4586620372132,787.1484985351562,793.2600716065159,778.4586620372132,1.1162874692924432,1.240479640614156,10.336239650994804,-0.6971599351452862,2023,0
2023-09-06,9433,2055.2182770157815,2065.572021484375,2067.4545204786646,2052.394528524347,0.5037783375314933,0.503779085583167,3.700034622393723,-0.6971599351452862,2023,0
2023-09-06,7269,1437.9494584295837,1443.46435546875,1451.6168119614306,1434.832342711794,0.38352509588127054,1.040623938580243,10.511440328345525,-0.6971599351452862,2023,0
2023-09-06,6503,1852.704879985542,1857.024658203125,1864.2242885657631,1847.4251510529407,0.23316062176166544,0.6241872888621103,4.066920236373721,-0.6971599351452862,2023,0
2023-09-06,8802,1901.503257703141,1905.8489990234375,1916.954782397529,1891.8460547691482,0.22854240731335415,0.5861393338992604,10.743868417931562,-0.6971599351452862,2023,0
2023-09-06,7309,21389.648348681218,21379.92578125,21433.399902121702,21243.80983721294,-0.04545454545454021,0.6868287654052674,2.347627040278298,-0.6971599351452862,2023,0
2023-09-06,6702,1832.7882846581201,1843.5521240234375,1851.3803708345774,1828.8741612525503,0.5872931126535009,1.0187710132767203,3.950564428176416,-0.6971599351452862,2023,0
2023-09-06,4503,2041.382122580339,2044.1407470703125,2060.692494010153,2037.7039565937077,0.13513513513513847,0.3385262624044927,1.442002682901408,-0.6971599351452862,2023,0
2023-09-06,6367,25077.435107655503,25432.763671875,25496.04136139354,25033.627476450358,1.4169254658385064,1.5351632144078309,2.90294266155409,-0.6971599351452862,2023,0
2023-09-06,6645,6861.944180397127,6843.6328125,6894.711891370934,6825.321444602872,-0.2668539325842633,-0.3228468555501407,1.5403406019244028,-0.6971599351452862,2023,0
2023-09-06,7270,2725.582830463108,2745.174560546875,2764.7662906306423,2718.1193142407205,0.7188088310799188,1.6934536433514058,8.82831531400317,-0.6971599351452862,2023,0
2023-09-06,4689,436.2799964423799,431.9989318847656,444.5502462644981,431.90162888949374,-0.9812653783175896,0.15790228892871294,6.002002818536692,-0.6971599351452862,2023,0
2023-09-06,8411,2314.895317240029,2327.395751953125,2341.285123856565,2313.5063800496846,0.5400000000000011,1.146895798255665,6.306046449512255,-0.6971599351452862,2023,0
2023-09-06,1928,2820.539869398705,2834.411376953125,2840.8847471451872,2819.6151022284103,0.49180327868853224,0.2616877990805566,4.996672302255028,-0.6971599351452862,2023,0
2023-09-06,8031,2655.428429970712,2664.38037109375,2679.4573245641304,2652.130346399066,0.337118523775721,0.40838482958049926,3.425947662425792,-0.6971599351452862,2023,0
2023-09-06,8697,1248.088233640235,1250.4884033203125,1259.129014168591,1244.487979120119,0.19230769230769407,1.0473352072397413,1.8525141059752768,-0.6971599351452862,2023,0
2023-09-06,9434,154.40281327890986,155.13543701171875,155.36438542169702,154.40281327890986,0.47448859075222544,0.9835986113527984,4.123124383341514,-0.6971599351452862,2023,0
2023-09-06,9984,6376.881716308593,6329.4111328125,6378.859657287598,6280.951578826905,-0.7444168734491237,-0.34257199074388955,-3.856552150700579,-0.6971599351452862,2023,0
2023-09-06,9983,33167.15714324978,33461.453125,33618.41098193345,33039.62888449135,0.8873114463176568,0.8276663274800589,2.0054833520840276,-0.6971599351452862,2023,0
2023-09-06,7974,6048.393660483058,6070.47509765625,6107.9175346020975,6043.5933480541025,0.365079365079366,0.7810075690735108,1.662491120347987,-0.6971599351452862,2023,0
2023-09-06,6273,70495.143248136,70679.7109375,70961.41951600295,70378.57418116926,0.2618161774838085,-0.06867169913025162,4.2609974652658185,-0.6971599351452862,2023,0
2023-09-06,9432,157.68164448742203,158.80862426757812,158.99644945422307,157.21207435573805,0.7147184339810638,0.6547789560093831,2.9365339571514752,-0.6971599351452862,2023,0
2023-09-06,3382,1931.3482201764662,1919.49560546875,1931.3482201764662,1910.2055787579,-0.6136964108229633,-0.033350807647725134,0.8509888630523534,-0.6971599351452862,2023,0
2023-09-06,2413,2874.3649726430976,2905.671875,2917.411963383838,2873.386631944444,1.0891763104152483,0.67796039533774,1.754836330689295,-0.6971599351452862,2023,0
2023-09-06,6981,2718.5353283014542,2734.86767578125,2774.5776189205662,2712.7709703674086,0.6007774594564586,0.9695021576991092,4.851149178542088,-0.6971599351452862,2023,0
2023-09-06,4543,2149.776239814636,2146.34130859375,2163.025260238054,2132.1108792500786,-0.15978087194703597,0.09152518251811514,1.6471717936399166,-0.6971599351452862,2023,0
2023-09-06,4568,4173.911589744729,4116.3740234375,4173.911589744729,4093.9441247075633,-1.3785046728972048,-0.4011441954716144,-0.9229466914999093,-0.6971599351452862,2023,0
2023-09-06,4188,836.0913148079359,841.1201782226562,842.5170784111881,832.2731436952878,0.6014729881359419,-0.033208828035213855,5.1945049286344975,-0.6971599351452862,2023,0
2023-09-06,6920,22070.5813910518,22002.17578125,22217.164840627083,21635.717157311792,-0.30994022581360253,0.40134284211623683,3.1624610905629837,-0.6971599351452862,2023,0
2023-09-06,9021,3063.964462972881,3045.910400390625,3066.815104433237,3032.1322999989034,-0.5892386416498635,-0.4348416991227122,4.8872155798770684,-0.6971599351452862,2023,0
2023-09-06,6326,2250.967293913969,2263.311767578125,2269.9587918588245,2243.370694736027,0.5484075089643522,-0.062891054561387,7.25181718194121,-0.6971599351452862,2023,0
2023-09-06,6752,1640.9536937110838,1644.2725830078125,1645.220837092592,1625.3075013122207,0.2022536839063923,0.31819843308591444,4.730381108904396,-0.6971599351452862,2023,0
2023-09-06,9020,2669.4437261272305,2661.403076171875,2690.0273094678564,2654.005979731432,-0.3012106933237639,0.23012891227884857,2.477787234023355,-0.6971599351452862,2023,0
2023-09-06,8316,2162.677167746994,2180.427001953125,2191.9487481315673,2161.1200887209193,0.8207343412526981,1.1265078200961787,6.9987744169428,-0.6971599351452862,2023,0
2023-09-06,8591,2640.930152453011,2690.476806640625,2705.4342871500935,2638.5930461234066,1.876106194690264,2.183565201894311,8.47360657570212,-0.6971599351452862,2023,0
2023-09-06,6098,5284.466846901193,5302.34326171875,5335.116688884272,5256.659090518327,0.3382822777673328,1.0599984234966442,7.543119801711519,-0.6971599351452862,2023,0
2023-09-06,5401,3329.0379742668915,3308.967041015625,3356.407428700437,3287.9837926165733,-0.6029049054535484,-0.11016711750331254,7.248039906304535,-0.6971599351452862,2023,0
2023-09-06,5802,1689.4117858886718,1709.855712890625,1717.7545028686523,1686.159342956543,1.210121012101213,1.1822904491851416,3.6631369012001613,-0.6971599351452862,2023,0
2023-09-06,8750,670.332568361463,687.3818969726562,694.6719547236492,669.5094973250607,2.543413436239269,2.65144920733158,8.043172797263013,-0.6971599351452862,2023,0
2023-09-06,8058,2384.9095354831256,2389.309814453125,2409.1107245176536,2380.509486713439,0.1845050684116608,-0.26238338813326934,6.889775073088552,-0.6971599351452862,2023,0
2023-09-06,8309,2619.540006547157,2673.388427734375,2688.7073751410835,2619.075796019681,2.0556441609073177,2.327654859110928,7.42399190243051,-0.6971599351452862,2023,0
